时间,代码,名称,操作,价格,信号等级,评分,行业,市场评分,市场状态,状态,策略版本,旧动作,新动作,变化原因
2026-08-04 14:03,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 14:03,513180,恒生科技ETF,买入,0.615,B,4,,,,虚拟买入,legacy
2026-08-04 14:03,159869,游戏ETF,买入,1.154,B,2,,,,虚拟买入,legacy
2026-08-04 14:03,601179,中国西电,买入,14.27,B,4,,,,虚拟买入,legacy
2026-08-04 14:03,600089,特变电工,买入,21.39,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,159516,半导体设备ETF,买入,0.645,B,-2,,,,虚拟买入,legacy
2026-08-04 14:06,515880,通信ETF,买入,0.638,B,2,,,,虚拟买入,legacy
2026-08-04 14:06,159858,创新药ETF,买入,0.687,B,2,,,,虚拟买入,legacy
2026-08-04 14:06,512400,有色金属ETF,买入,1.807,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 14:06,513180,恒生科技ETF,买入,0.615,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,159869,游戏ETF,买入,1.156,B,2,,,,虚拟买入,legacy
2026-08-04 14:06,601179,中国西电,买入,14.26,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,600089,特变电工,买入,21.38,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,159516,半导体设备ETF,买入,0.645,B,-2,,,,虚拟买入,legacy
2026-08-04 14:06,515880,通信ETF,买入,0.637,B,2,,,,虚拟买入,legacy
2026-08-04 14:06,159858,创新药ETF,买入,0.687,B,2,,,,虚拟买入,legacy
2026-08-04 14:06,512400,有色金属ETF,买入,1.808,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 14:06,513180,恒生科技ETF,买入,0.615,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,159869,游戏ETF,买入,1.156,B,2,,,,虚拟买入,legacy
2026-08-04 14:06,601179,中国西电,买入,14.27,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,600089,特变电工,买入,21.38,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,159516,半导体设备ETF,买入,0.645,B,-2,,,,虚拟买入,legacy
2026-08-04 14:06,515880,通信ETF,买入,0.638,B,2,,,,虚拟买入,legacy
2026-08-04 14:06,159858,创新药ETF,买入,0.687,B,2,,,,虚拟买入,legacy
2026-08-04 14:06,512400,有色金属ETF,买入,1.808,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 14:06,513180,恒生科技ETF,买入,0.615,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,159869,游戏ETF,买入,1.156,B,2,,,,虚拟买入,legacy
2026-08-04 14:06,601179,中国西电,买入,14.27,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,600089,特变电工,买入,21.39,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,159516,半导体设备ETF,买入,0.645,B,-2,,,,虚拟买入,legacy
2026-08-04 14:06,515880,通信ETF,买入,0.637,B,2,,,,虚拟买入,legacy
2026-08-04 14:06,159858,创新药ETF,买入,0.688,B,2,,,,虚拟买入,legacy
2026-08-04 14:06,512400,有色金属ETF,买入,1.808,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,512170,医疗ETF,买入,0.335,A,4,,,,虚拟买入,legacy
2026-08-04 14:06,513180,恒生科技ETF,买入,0.615,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,601179,中国西电,买入,14.27,B,4,,,,虚拟买入,legacy
2026-08-04 14:06,600089,特变电工,买入,21.38,B,4,,,,虚拟买入,legacy
2026-08-04 14:07,159516,半导体设备ETF,买入,0.646,B,-2,,,,虚拟买入,legacy
2026-08-04 14:07,515880,通信ETF,买入,0.638,B,2,,,,虚拟买入,legacy
2026-08-04 14:07,159858,创新药ETF,买入,0.688,B,2,,,,虚拟买入,legacy
2026-08-04 14:07,512400,有色金属ETF,买入,1.808,B,4,,,,虚拟买入,legacy
2026-08-04 14:07,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 14:07,513180,恒生科技ETF,买入,0.614,B,4,,,,虚拟买入,legacy
2026-08-04 14:07,159869,游戏ETF,买入,1.156,B,2,,,,虚拟买入,legacy
2026-08-04 14:07,601179,中国西电,买入,14.26,B,4,,,,虚拟买入,legacy
2026-08-04 14:07,600089,特变电工,买入,21.38,B,4,,,,虚拟买入,legacy
2026-08-04 14:08,159516,半导体设备ETF,买入,0.646,B,-2,,,,虚拟买入,legacy
2026-08-04 14:08,515880,通信ETF,买入,0.637,B,2,,,,虚拟买入,legacy
2026-08-04 14:08,159858,创新药ETF,买入,0.688,B,2,,,,虚拟买入,legacy
2026-08-04 14:08,512400,有色金属ETF,买入,1.807,B,4,,,,虚拟买入,legacy
2026-08-04 14:08,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 14:08,513180,恒生科技ETF,买入,0.614,B,4,,,,虚拟买入,legacy
2026-08-04 14:08,159869,游戏ETF,买入,1.156,B,2,,,,虚拟买入,legacy
2026-08-04 14:08,601179,中国西电,买入,14.25,B,4,,,,虚拟买入,legacy
2026-08-04 14:08,600089,特变电工,买入,21.38,B,4,,,,虚拟买入,legacy
2026-08-04 14:09,159516,半导体设备ETF,买入,0.647,B,-2,,,,虚拟买入,legacy
2026-08-04 14:09,515880,通信ETF,买入,0.639,B,2,,,,虚拟买入,legacy
2026-08-04 14:09,159858,创新药ETF,买入,0.689,B,2,,,,虚拟买入,legacy
2026-08-04 14:09,512400,有色金属ETF,买入,1.81,B,4,,,,虚拟买入,legacy
2026-08-04 14:09,512170,医疗ETF,买入,0.335,A,4,,,,虚拟买入,legacy
2026-08-04 14:09,513180,恒生科技ETF,买入,0.615,B,4,,,,虚拟买入,legacy
2026-08-04 14:09,601179,中国西电,买入,14.26,B,4,,,,虚拟买入,legacy
2026-08-04 14:09,600089,特变电工,买入,21.39,B,4,,,,虚拟买入,legacy
2026-08-04 14:09,159516,半导体设备ETF,买入,0.647,B,-2,,,,虚拟买入,legacy
2026-08-04 14:09,515880,通信ETF,买入,0.639,B,2,,,,虚拟买入,legacy
2026-08-04 14:09,159858,创新药ETF,买入,0.689,B,2,,,,虚拟买入,legacy
2026-08-04 14:09,512400,有色金属ETF,买入,1.811,B,4,,,,虚拟买入,legacy
2026-08-04 14:09,512170,医疗ETF,买入,0.335,A,4,,,,虚拟买入,legacy
2026-08-04 14:09,513180,恒生科技ETF,买入,0.615,B,4,,,,虚拟买入,legacy
2026-08-04 14:09,601179,中国西电,买入,14.25,B,4,,,,虚拟买入,legacy
2026-08-04 14:09,600089,特变电工,买入,21.39,B,4,,,,虚拟买入,legacy
2026-08-04 14:22,159516,半导体设备ETF,买入,0.639,B,-2,,,,虚拟买入,legacy
2026-08-04 14:22,515880,通信ETF,买入,0.635,B,2,,,,虚拟买入,legacy
2026-08-04 14:22,159858,创新药ETF,买入,0.687,B,2,,,,虚拟买入,legacy
2026-08-04 14:22,512400,有色金属ETF,买入,1.803,B,4,,,,虚拟买入,legacy
2026-08-04 14:22,512170,医疗ETF,买入,0.335,A,4,,,,虚拟买入,legacy
2026-08-04 14:22,513180,恒生科技ETF,买入,0.615,B,4,,,,虚拟买入,legacy
2026-08-04 14:22,159869,游戏ETF,买入,1.152,B,2,,,,虚拟买入,legacy
2026-08-04 14:22,601179,中国西电,买入,14.23,B,4,,,,虚拟买入,legacy
2026-08-04 14:22,600089,特变电工,买入,21.37,B,4,,,,虚拟买入,legacy
2026-08-04 14:29,159516,半导体设备ETF,买入,0.642,B,-2,,,,虚拟买入,legacy
2026-08-04 14:29,515880,通信ETF,买入,0.637,B,2,,,,虚拟买入,legacy
2026-08-04 14:29,159858,创新药ETF,买入,0.688,B,2,,,,虚拟买入,legacy
2026-08-04 14:29,512400,有色金属ETF,买入,1.806,B,4,,,,虚拟买入,legacy
2026-08-04 14:29,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 14:29,513180,恒生科技ETF,买入,0.616,B,4,,,,虚拟买入,legacy
2026-08-04 14:29,159869,游戏ETF,买入,1.155,B,2,,,,虚拟买入,legacy
2026-08-04 14:29,601179,中国西电,买入,14.29,B,4,,,,虚拟买入,legacy
2026-08-04 14:29,600089,特变电工,买入,21.38,B,4,,,,虚拟买入,legacy
2026-08-04 14:45,159516,半导体设备ETF,买入,0.636,B,-2,,,,虚拟买入,legacy
2026-08-04 14:45,515880,通信ETF,买入,0.635,B,2,,,,虚拟买入,legacy
2026-08-04 14:45,512400,有色金属ETF,买入,1.8,B,4,,,,虚拟买入,legacy
2026-08-04 14:45,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 14:45,513180,恒生科技ETF,买入,0.615,B,4,,,,虚拟买入,legacy
2026-08-04 14:45,159869,游戏ETF,买入,1.151,B,2,,,,虚拟买入,legacy
2026-08-04 14:45,601179,中国西电,买入,14.26,B,4,,,,虚拟买入,legacy
2026-08-04 14:45,600089,特变电工,买入,21.33,B,4,,,,虚拟买入,legacy
2026-08-04 14:51,159516,半导体设备ETF,买入,0.638,B,-2,,,,虚拟买入,legacy
2026-08-04 14:51,515880,通信ETF,买入,0.635,B,2,,,,虚拟买入,legacy
2026-08-04 14:51,512400,有色金属ETF,买入,1.803,B,4,,,,虚拟买入,legacy
2026-08-04 14:51,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 14:51,513180,恒生科技ETF,买入,0.616,B,4,,,,虚拟买入,legacy
2026-08-04 14:51,159869,游戏ETF,买入,1.153,B,2,,,,虚拟买入,legacy
2026-08-04 14:51,601179,中国西电,买入,14.32,B,4,,,,虚拟买入,legacy
2026-08-04 14:51,600089,特变电工,买入,21.36,B,4,,,,虚拟买入,legacy
2026-08-04 14:52,159516,半导体设备ETF,买入,0.639,B,-2,,,,虚拟买入,legacy
2026-08-04 14:52,515880,通信ETF,买入,0.636,B,2,,,,虚拟买入,legacy
2026-08-04 14:52,159858,创新药ETF,买入,0.687,B,2,,,,虚拟买入,legacy
2026-08-04 14:52,512400,有色金属ETF,买入,1.804,B,4,,,,虚拟买入,legacy
2026-08-04 14:52,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 14:52,513180,恒生科技ETF,买入,0.616,B,4,,,,虚拟买入,legacy
2026-08-04 14:52,159869,游戏ETF,买入,1.154,B,2,,,,虚拟买入,legacy
2026-08-04 14:52,601179,中国西电,买入,14.33,B,4,,,,虚拟买入,legacy
2026-08-04 14:52,600089,特变电工,买入,21.37,B,4,,,,虚拟买入,legacy
2026-08-04 15:18,159516,半导体设备ETF,买入,0.64,B,-2,,,,虚拟买入,legacy
2026-08-04 15:18,515880,通信ETF,买入,0.637,B,2,,,,虚拟买入,legacy
2026-08-04 15:18,512400,有色金属ETF,买入,1.809,B,4,,,,虚拟买入,legacy
2026-08-04 15:18,512170,医疗ETF,买入,0.334,A,4,,,,虚拟买入,legacy
2026-08-04 15:18,513180,恒生科技ETF,买入,0.617,B,4,,,,虚拟买入,legacy
2026-08-04 15:18,601179,中国西电,买入,14.37,B,4,,,,虚拟买入,legacy
2026-08-04 15:18,600089,特变电工,买入,21.38,B,4,,,,虚拟买入,legacy
2026-08-05 11:42,159516,半导体设备ETF,买入,0.699,D,25,,,,虚拟买入,legacy
2026-08-05 11:42,515880,通信ETF,买入,0.637,D,21,,,,虚拟买入,legacy
2026-08-05 11:42,159858,创新药ETF,买入,0.696,A,72,,,,虚拟买入,legacy
2026-08-05 11:42,512400,有色金属ETF,买入,1.891,A,67,,,,虚拟买入,legacy
2026-08-05 11:43,512170,医疗ETF,买入,0.337,A,79,,,,虚拟买入,legacy
2026-08-05 11:43,513180,恒生科技ETF,买入,0.623,A,73,,,,虚拟买入,legacy
2026-08-05 11:43,510880,红利ETF,买入,3.219,A,75,,,,虚拟买入,legacy
2026-08-05 11:43,518880,黄金ETF,买入,8.545,B,54,,,,虚拟买入,legacy
2026-08-05 11:43,159869,游戏ETF,买入,1.166,B,63,,,,虚拟买入,legacy
2026-08-05 11:43,601179,中国西电,买入,14.27,B,56,,,,待执行,legacy
2026-08-05 11:43,600089,特变电工,买入,21.41,B,60,,,,待执行,legacy
2026-08-05 11:43,600111,北方稀土,卖出/减仓,41.83,C,38,,,,待执行,legacy
2026-08-05 11:44,159516,半导体设备ETF,买入,0.699,D,25,,,,虚拟买入,legacy
2026-08-05 11:44,515880,通信ETF,买入,0.637,D,21,,,,虚拟买入,legacy
2026-08-05 11:44,159858,创新药ETF,买入,0.696,A,72,,,,虚拟买入,legacy
2026-08-05 11:44,512400,有色金属ETF,买入,1.891,A,67,,,,虚拟买入,legacy
2026-08-05 11:44,512170,医疗ETF,买入,0.337,A,79,,,,虚拟买入,legacy
2026-08-05 11:44,513180,恒生科技ETF,买入,0.623,A,73,,,,虚拟买入,legacy
2026-08-05 11:44,510880,红利ETF,买入,3.219,A,75,,,,虚拟买入,legacy
2026-08-05 11:44,518880,黄金ETF,买入,8.545,B,54,,,,虚拟买入,legacy
2026-08-05 11:44,159869,游戏ETF,买入,1.166,B,63,,,,虚拟买入,legacy
2026-08-05 11:44,601179,中国西电,买入,14.27,B,56,,,,待执行,legacy
2026-08-05 11:44,600089,特变电工,买入,21.41,B,60,,,,待执行,legacy
2026-08-05 11:44,600111,北方稀土,卖出/减仓,41.83,C,38,,,,待执行,legacy
2026-08-05 11:44,159516,半导体设备ETF,买入,0.699,D,25,,,,虚拟买入,legacy
2026-08-05 11:44,515880,通信ETF,买入,0.637,D,21,,,,虚拟买入,legacy
2026-08-05 11:44,159858,创新药ETF,买入,0.696,A,72,,,,虚拟买入,legacy
2026-08-05 11:44,512400,有色金属ETF,买入,1.891,A,67,,,,虚拟买入,legacy
2026-08-05 11:44,512170,医疗ETF,买入,0.337,A,79,,,,虚拟买入,legacy
2026-08-05 11:44,513180,恒生科技ETF,买入,0.623,A,73,,,,虚拟买入,legacy
2026-08-05 11:44,510880,红利ETF,买入,3.219,A,75,,,,虚拟买入,legacy
2026-08-05 11:44,518880,黄金ETF,买入,8.545,B,54,,,,虚拟买入,legacy
2026-08-05 11:44,159869,游戏ETF,买入,1.166,B,63,,,,虚拟买入,legacy
2026-08-05 11:44,601179,中国西电,买入,14.27,B,56,,,,待执行,legacy
2026-08-05 11:44,600089,特变电工,买入,21.41,B,60,,,,待执行,legacy
2026-08-05 11:44,600111,北方稀土,卖出/减仓,41.83,C,38,,,,待执行,legacy
